# coeff1	coeff2	chi2
6.999999999999999556e-01 -7.000000000000000666e-02 6.273049140787657052e+03
7.080808080808080884e-01 -7.000000000000000666e-02 6.139085886138939713e+03
7.161616161616161103e-01 -7.000000000000000666e-02 6.001722035747994596e+03
7.242424242424242431e-01 -7.000000000000000666e-02 5.871261701448858730e+03
7.323232323232322649e-01 -7.000000000000000666e-02 5.733284860143828155e+03
7.404040404040403978e-01 -7.000000000000000666e-02 5.576728300114358717e+03
7.484848484848484196e-01 -7.000000000000000666e-02 5.431162661770737031e+03
7.565656565656565524e-01 -7.000000000000000666e-02 5.295006553537894433e+03
7.646464646464645742e-01 -7.000000000000000666e-02 5.167572879603015281e+03
7.727272727272727071e-01 -7.000000000000000666e-02 5.043792381754021335e+03
7.808080808080807289e-01 -7.000000000000000666e-02 4.912473456162424554e+03
7.888888888888888618e-01 -7.000000000000000666e-02 4.788943992504707239e+03
7.969696969696968836e-01 -7.000000000000000666e-02 4.672792585598954247e+03
8.050505050505050164e-01 -7.000000000000000666e-02 4.564832337867805109e+03
8.131313131313131493e-01 -7.000000000000000666e-02 4.461442224143234853e+03
8.212121212121211711e-01 -7.000000000000000666e-02 4.364123896450905704e+03
8.292929292929291929e-01 -7.000000000000000666e-02 4.272573241760135716e+03
8.373737373737373257e-01 -7.000000000000000666e-02 4.186231897471350749e+03
8.454545454545454586e-01 -7.000000000000000666e-02 4.104815923701473366e+03
8.535353535353534804e-01 -7.000000000000000666e-02 4.028176716344807119e+03
8.616161616161615022e-01 -7.000000000000000666e-02 3.955583017119819488e+03
8.696969696969696351e-01 -7.000000000000000666e-02 3.886824817378997977e+03
8.777777777777777679e-01 -7.000000000000000666e-02 3.821661878734614675e+03
8.858585858585857897e-01 -7.000000000000000666e-02 3.759804248492751412e+03
8.939393939393939226e-01 -7.000000000000000666e-02 3.702591895556628060e+03
9.020202020202019444e-01 -7.000000000000000666e-02 3.649515919438912078e+03
9.101010101010100772e-01 -7.000000000000000666e-02 3.598123524850608646e+03
9.181818181818180991e-01 -7.000000000000000666e-02 3.532891428246432952e+03
9.262626262626262319e-01 -7.000000000000000666e-02 3.464517592274857179e+03
9.343434343434342537e-01 -7.000000000000000666e-02 3.386258945947350185e+03
9.424242424242423866e-01 -7.000000000000000666e-02 3.312034927591030282e+03
9.505050505050505194e-01 -7.000000000000000666e-02 3.241847076596307943e+03
9.585858585858585412e-01 -7.000000000000000666e-02 3.174813060863044029e+03
9.666666666666665630e-01 -7.000000000000000666e-02 3.110957595966532608e+03
9.747474747474746959e-01 -7.000000000000000666e-02 3.050152736040289255e+03
9.828282828282828287e-01 -7.000000000000000666e-02 2.992227224942618250e+03
9.909090909090908506e-01 -7.000000000000000666e-02 2.937020931726305207e+03
9.989898989898988724e-01 -7.000000000000000666e-02 2.884384045547840287e+03
1.007070707070707005e+00 -7.000000000000000666e-02 2.834176334292904812e+03
1.015151515151515138e+00 -7.000000000000000666e-02 2.786266461457624246e+03
1.023232323232323271e+00 -7.000000000000000666e-02 2.740531356328228412e+03
1.031313131313131404e+00 -7.000000000000000666e-02 2.696855632955730925e+03
1.039393939393939315e+00 -7.000000000000000666e-02 2.655131053831515601e+03
1.047474747474747447e+00 -7.000000000000000666e-02 2.615254924698188461e+03
1.055555555555555580e+00 -7.000000000000000666e-02 2.577031268192415155e+03
1.063636363636363491e+00 -7.000000000000000666e-02 2.540191774232462649e+03
1.071717171717171624e+00 -7.000000000000000666e-02 2.504710294666995196e+03
1.079797979797979757e+00 -7.000000000000000666e-02 2.469199481180903149e+03
1.087878787878787890e+00 -7.000000000000000666e-02 2.433089903402757500e+03
1.095959595959596022e+00 -7.000000000000000666e-02 2.385027757591785758e+03
1.104040404040403933e+00 -7.000000000000000666e-02 2.334019434445844126e+03
1.112121212121212066e+00 -7.000000000000000666e-02 2.285815160333478161e+03
1.120202020202020199e+00 -7.000000000000000666e-02 2.241358037987484295e+03
1.128282828282828110e+00 -7.000000000000000666e-02 2.198826946619498813e+03
1.136363636363636243e+00 -7.000000000000000666e-02 2.158125586911171922e+03
1.144444444444444375e+00 -7.000000000000000666e-02 2.119216840586627768e+03
1.152525252525252508e+00 -7.000000000000000666e-02 2.082048084603007737e+03
1.160606060606060641e+00 -7.000000000000000666e-02 2.046282812900851241e+03
1.168686868686868774e+00 -7.000000000000000666e-02 2.011808527059840799e+03
1.176767676767676685e+00 -7.000000000000000666e-02 1.978787445661484981e+03
1.184848484848484818e+00 -7.000000000000000666e-02 1.947152172569504273e+03
1.192929292929292950e+00 -7.000000000000000666e-02 1.916839222275778866e+03
1.201010101010100861e+00 -7.000000000000000666e-02 1.888177574274495100e+03
1.209090909090908994e+00 -7.000000000000000666e-02 1.861121505243024558e+03
1.217171717171717127e+00 -7.000000000000000666e-02 1.835280169170143608e+03
1.225252525252525260e+00 -7.000000000000000666e-02 1.810549469131153728e+03
1.233333333333333393e+00 -7.000000000000000666e-02 1.786677907428350409e+03
1.241414141414141525e+00 -7.000000000000000666e-02 1.763624036419804270e+03
1.249494949494949436e+00 -7.000000000000000666e-02 1.741523945896436317e+03
1.257575757575757569e+00 -7.000000000000000666e-02 1.720337319647966979e+03
1.265656565656565480e+00 -7.000000000000000666e-02 1.700025834530364591e+03
1.273737373737373613e+00 -7.000000000000000666e-02 1.678849773480584645e+03
1.281818181818181746e+00 -7.000000000000000666e-02 1.656231882970699417e+03
1.289898989898989878e+00 -7.000000000000000666e-02 1.634610061637510398e+03
1.297979797979798011e+00 -7.000000000000000666e-02 1.613664397776373789e+03
1.306060606060606144e+00 -7.000000000000000666e-02 1.593525581927659005e+03
1.314141414141414055e+00 -7.000000000000000666e-02 1.574288151246857069e+03
1.322222222222222188e+00 -7.000000000000000666e-02 1.555913465262600084e+03
1.330303030303030098e+00 -7.000000000000000666e-02 1.538896520367379026e+03
1.338383838383838231e+00 -7.000000000000000666e-02 1.526099469669579548e+03
1.346464646464646364e+00 -7.000000000000000666e-02 1.514030901903528047e+03
1.354545454545454497e+00 -7.000000000000000666e-02 1.502768214254113218e+03
1.362626262626262630e+00 -7.000000000000000666e-02 1.492102262629729694e+03
1.370707070707070763e+00 -7.000000000000000666e-02 1.482007568684053922e+03
1.378787878787878896e+00 -7.000000000000000666e-02 1.472459863272314806e+03
1.386868686868686806e+00 -7.000000000000000666e-02 1.463135112779264091e+03
