# coeff1	coeff2	chi2
6.999999999999999556e-01 -7.000000000000000666e-02 6.483377441190606305e+02
7.080808080808080884e-01 -7.000000000000000666e-02 6.354360727965615752e+02
7.161616161616161103e-01 -7.000000000000000666e-02 6.231056038887877548e+02
7.242424242424242431e-01 -7.000000000000000666e-02 6.111322498076214060e+02
7.323232323232322649e-01 -7.000000000000000666e-02 5.994253903178264409e+02
7.404040404040403978e-01 -7.000000000000000666e-02 5.891826029172523249e+02
7.484848484848484196e-01 -7.000000000000000666e-02 5.795606729630259224e+02
7.565656565656565524e-01 -7.000000000000000666e-02 5.703346555148481229e+02
7.646464646464645742e-01 -7.000000000000000666e-02 5.611793016354970405e+02
7.727272727272727071e-01 -7.000000000000000666e-02 5.523033223080296921e+02
7.808080808080807289e-01 -7.000000000000000666e-02 5.436787863006796897e+02
7.888888888888888618e-01 -7.000000000000000666e-02 5.354036537713351436e+02
7.969696969696968836e-01 -7.000000000000000666e-02 5.274408137756718133e+02
8.050505050505050164e-01 -7.000000000000000666e-02 5.191562633944358822e+02
8.131313131313131493e-01 -7.000000000000000666e-02 5.111465954087702244e+02
8.212121212121211711e-01 -7.000000000000000666e-02 5.034920912218055378e+02
8.292929292929291929e-01 -7.000000000000000666e-02 4.960617955139517221e+02
8.373737373737373257e-01 -7.000000000000000666e-02 4.888364982553599134e+02
8.454545454545454586e-01 -7.000000000000000666e-02 4.814984950747840458e+02
8.535353535353534804e-01 -7.000000000000000666e-02 4.742355082313422940e+02
8.616161616161615022e-01 -7.000000000000000666e-02 4.672528069842463765e+02
8.696969696969696351e-01 -7.000000000000000666e-02 4.603728912231352410e+02
8.777777777777777679e-01 -7.000000000000000666e-02 4.532328277183647174e+02
8.858585858585857897e-01 -7.000000000000000666e-02 4.463803691430243248e+02
8.939393939393939226e-01 -7.000000000000000666e-02 4.397341951928055437e+02
9.020202020202019444e-01 -7.000000000000000666e-02 4.332567589406588695e+02
9.101010101010100772e-01 -7.000000000000000666e-02 4.269522275989910440e+02
9.181818181818180991e-01 -7.000000000000000666e-02 4.208432723932804720e+02
9.262626262626262319e-01 -7.000000000000000666e-02 4.149111845960345022e+02
9.343434343434342537e-01 -7.000000000000000666e-02 4.091981378024855189e+02
9.424242424242423866e-01 -7.000000000000000666e-02 4.036329034742291242e+02
9.505050505050505194e-01 -7.000000000000000666e-02 3.980837520357360404e+02
9.585858585858585412e-01 -7.000000000000000666e-02 3.924515413101343597e+02
9.666666666666665630e-01 -7.000000000000000666e-02 3.867015233044634783e+02
9.747474747474746959e-01 -7.000000000000000666e-02 3.810239689780235608e+02
9.828282828282828287e-01 -7.000000000000000666e-02 3.755566051656156219e+02
9.909090909090908506e-01 -7.000000000000000666e-02 3.703114843416969961e+02
9.989898989898988724e-01 -7.000000000000000666e-02 3.652792967843868723e+02
1.007070707070707005e+00 -7.000000000000000666e-02 3.604512032955519771e+02
1.015151515151515138e+00 -7.000000000000000666e-02 3.558188267424241076e+02
1.023232323232323271e+00 -7.000000000000000666e-02 3.513742226253774561e+02
1.031313131313131404e+00 -7.000000000000000666e-02 3.471059648162820395e+02
1.039393939393939315e+00 -7.000000000000000666e-02 3.429497544117259054e+02
1.047474747474747447e+00 -7.000000000000000666e-02 3.387802584076946459e+02
1.055555555555555580e+00 -7.000000000000000666e-02 3.344173191899911899e+02
1.063636363636363491e+00 -7.000000000000000666e-02 3.298063346886630711e+02
1.071717171717171624e+00 -7.000000000000000666e-02 3.253982803440807174e+02
1.079797979797979757e+00 -7.000000000000000666e-02 3.211858982885557907e+02
1.087878787878787890e+00 -7.000000000000000666e-02 3.171441169389174206e+02
1.095959595959596022e+00 -7.000000000000000666e-02 3.132682823356270205e+02
1.104040404040403933e+00 -7.000000000000000666e-02 3.095579285258885420e+02
1.112121212121212066e+00 -7.000000000000000666e-02 3.059396520631968315e+02
1.120202020202020199e+00 -7.000000000000000666e-02 3.024716216353398863e+02
1.128282828282828110e+00 -7.000000000000000666e-02 2.989428722717785831e+02
1.136363636363636243e+00 -7.000000000000000666e-02 2.955282888849844198e+02
1.144444444444444375e+00 -7.000000000000000666e-02 2.920001451990150940e+02
1.152525252525252508e+00 -7.000000000000000666e-02 2.883759358004389242e+02
1.160606060606060641e+00 -7.000000000000000666e-02 2.849017113073110181e+02
1.168686868686868774e+00 -7.000000000000000666e-02 2.815728516127035732e+02
1.176767676767676685e+00 -7.000000000000000666e-02 2.783853728343466969e+02
1.184848484848484818e+00 -7.000000000000000666e-02 2.751204125884771088e+02
1.192929292929292950e+00 -7.000000000000000666e-02 2.718902965916030894e+02
1.201010101010100861e+00 -7.000000000000000666e-02 2.687977874595744083e+02
1.209090909090908994e+00 -7.000000000000000666e-02 2.658411833610940675e+02
1.217171717171717127e+00 -7.000000000000000666e-02 2.630142450140710935e+02
1.225252525252525260e+00 -7.000000000000000666e-02 2.601261832688362574e+02
1.233333333333333393e+00 -7.000000000000000666e-02 2.572663946931986629e+02
1.241414141414141525e+00 -7.000000000000000666e-02 2.545959490553501894e+02
1.249494949494949436e+00 -7.000000000000000666e-02 2.520709817817932503e+02
