# coeff1	coeff2	chi2
6.999999999999999556e-01 -7.000000000000000666e-02 1.383638872538740088e+03
7.080808080808080884e-01 -7.000000000000000666e-02 1.361324105889345219e+03
7.161616161616161103e-01 -7.000000000000000666e-02 1.337945524471626413e+03
7.242424242424242431e-01 -7.000000000000000666e-02 1.314162446579965035e+03
7.323232323232322649e-01 -7.000000000000000666e-02 1.291621788092279758e+03
7.404040404040403978e-01 -7.000000000000000666e-02 1.270222695229573219e+03
7.484848484848484196e-01 -7.000000000000000666e-02 1.249870583215558327e+03
7.565656565656565524e-01 -7.000000000000000666e-02 1.230407995835777456e+03
7.646464646464645742e-01 -7.000000000000000666e-02 1.212674243590591686e+03
7.727272727272727071e-01 -7.000000000000000666e-02 1.195575320603298678e+03
7.808080808080807289e-01 -7.000000000000000666e-02 1.179148129461250392e+03
7.888888888888888618e-01 -7.000000000000000666e-02 1.163288956941924653e+03
7.969696969696968836e-01 -7.000000000000000666e-02 1.148072728173673568e+03
8.050505050505050164e-01 -7.000000000000000666e-02 1.133664038604543975e+03
8.131313131313131493e-01 -7.000000000000000666e-02 1.118760829766973529e+03
8.212121212121211711e-01 -7.000000000000000666e-02 1.104674098622031806e+03
8.292929292929291929e-01 -7.000000000000000666e-02 1.091140127929607843e+03
8.373737373737373257e-01 -7.000000000000000666e-02 1.078219708179335157e+03
8.454545454545454586e-01 -7.000000000000000666e-02 1.065913027482666394e+03
8.535353535353534804e-01 -7.000000000000000666e-02 1.052966894928902093e+03
8.616161616161615022e-01 -7.000000000000000666e-02 1.040476093461092205e+03
8.696969696969696351e-01 -7.000000000000000666e-02 1.028467982388743167e+03
8.777777777777777679e-01 -7.000000000000000666e-02 1.016798741741636491e+03
8.858585858585857897e-01 -7.000000000000000666e-02 1.005569728515905922e+03
8.939393939393939226e-01 -7.000000000000000666e-02 9.949317035169568726e+02
9.020202020202019444e-01 -7.000000000000000666e-02 9.848217391189606360e+02
9.101010101010100772e-01 -7.000000000000000666e-02 9.750786937962695902e+02
9.181818181818180991e-01 -7.000000000000000666e-02 9.656640052226241551e+02
9.262626262626262319e-01 -7.000000000000000666e-02 9.566862333531995546e+02
9.343434343434342537e-01 -7.000000000000000666e-02 9.475507258868053668e+02
9.424242424242423866e-01 -7.000000000000000666e-02 9.390030609827973649e+02
9.505050505050505194e-01 -7.000000000000000666e-02 9.295799892647247589e+02
9.585858585858585412e-01 -7.000000000000000666e-02 9.204642450120918511e+02
9.666666666666665630e-01 -7.000000000000000666e-02 9.116868438026349395e+02
9.747474747474746959e-01 -7.000000000000000666e-02 9.031254737826938026e+02
9.828282828282828287e-01 -7.000000000000000666e-02 8.948155410769559239e+02
9.909090909090908506e-01 -7.000000000000000666e-02 8.867817012534630976e+02
9.989898989898988724e-01 -7.000000000000000666e-02 8.790115174110968610e+02
1.007070707070707005e+00 -7.000000000000000666e-02 8.714914569760998120e+02
1.015151515151515138e+00 -7.000000000000000666e-02 8.642088761888276167e+02
1.023232323232323271e+00 -7.000000000000000666e-02 8.571504631315260667e+02
1.031313131313131404e+00 -7.000000000000000666e-02 8.503280865504432313e+02
1.039393939393939315e+00 -7.000000000000000666e-02 8.437609995683723128e+02
1.047474747474747447e+00 -7.000000000000000666e-02 8.374602369176989214e+02
1.055555555555555580e+00 -7.000000000000000666e-02 8.312290800943774229e+02
1.063636363636363491e+00 -7.000000000000000666e-02 8.250382410764248107e+02
1.071717171717171624e+00 -7.000000000000000666e-02 8.188931448739912184e+02
1.079797979797979757e+00 -7.000000000000000666e-02 8.131879327298397584e+02
1.087878787878787890e+00 -7.000000000000000666e-02 8.076407259545876514e+02
1.095959595959596022e+00 -7.000000000000000666e-02 8.023161713234021590e+02
1.104040404040403933e+00 -7.000000000000000666e-02 7.972496486188682638e+02
1.112121212121212066e+00 -7.000000000000000666e-02 7.922840674761331456e+02
1.120202020202020199e+00 -7.000000000000000666e-02 7.874328266213193501e+02
1.128282828282828110e+00 -7.000000000000000666e-02 7.826408702817361700e+02
1.136363636363636243e+00 -7.000000000000000666e-02 7.779859888686930844e+02
1.144444444444444375e+00 -7.000000000000000666e-02 7.736014032567154572e+02
1.152525252525252508e+00 -7.000000000000000666e-02 7.692134264669742834e+02
1.160606060606060641e+00 -7.000000000000000666e-02 7.645494588116557679e+02
1.168686868686868774e+00 -7.000000000000000666e-02 7.599967062105723699e+02
1.176767676767676685e+00 -7.000000000000000666e-02 7.553392514730556968e+02
1.184848484848484818e+00 -7.000000000000000666e-02 7.505904237298051385e+02
