# coeff1	coeff2	chi2
6.999999999999999556e-01 -7.000000000000000666e-02 2.531930186896300256e+03
7.080808080808080884e-01 -7.000000000000000666e-02 2.485791611178377480e+03
7.161616161616161103e-01 -7.000000000000000666e-02 2.439463003531501272e+03
7.242424242424242431e-01 -7.000000000000000666e-02 2.395542559225558762e+03
7.323232323232322649e-01 -7.000000000000000666e-02 2.354192058284676477e+03
7.404040404040403978e-01 -7.000000000000000666e-02 2.310410515488034434e+03
7.484848484848484196e-01 -7.000000000000000666e-02 2.268448253391590697e+03
7.565656565656565524e-01 -7.000000000000000666e-02 2.228298609042042699e+03
7.646464646464645742e-01 -7.000000000000000666e-02 2.188477888885870016e+03
7.727272727272727071e-01 -7.000000000000000666e-02 2.149590306845504074e+03
7.808080808080807289e-01 -7.000000000000000666e-02 2.112314757974007080e+03
7.888888888888888618e-01 -7.000000000000000666e-02 2.076568156997636834e+03
7.969696969696968836e-01 -7.000000000000000666e-02 2.042315742520660706e+03
8.050505050505050164e-01 -7.000000000000000666e-02 2.006350068601976318e+03
8.131313131313131493e-01 -7.000000000000000666e-02 1.972052952464215423e+03
8.212121212121211711e-01 -7.000000000000000666e-02 1.939333686136551478e+03
8.292929292929291929e-01 -7.000000000000000666e-02 1.907996958526990738e+03
8.373737373737373257e-01 -7.000000000000000666e-02 1.877960989092754744e+03
8.454545454545454586e-01 -7.000000000000000666e-02 1.846868331070068052e+03
8.535353535353534804e-01 -7.000000000000000666e-02 1.815783719749393640e+03
8.616161616161615022e-01 -7.000000000000000666e-02 1.785983821467043526e+03
8.696969696969696351e-01 -7.000000000000000666e-02 1.757332382228594042e+03
8.777777777777777679e-01 -7.000000000000000666e-02 1.729505134286783914e+03
8.858585858585857897e-01 -7.000000000000000666e-02 1.702779564852813110e+03
8.939393939393939226e-01 -7.000000000000000666e-02 1.677077796411132795e+03
9.020202020202019444e-01 -7.000000000000000666e-02 1.651314990731893204e+03
9.101010101010100772e-01 -7.000000000000000666e-02 1.626571916187937177e+03
9.181818181818180991e-01 -7.000000000000000666e-02 1.602803019480906869e+03
9.262626262626262319e-01 -7.000000000000000666e-02 1.580713567387358580e+03
9.343434343434342537e-01 -7.000000000000000666e-02 1.560032127267312717e+03
9.424242424242423866e-01 -7.000000000000000666e-02 1.539398222752291076e+03
9.505050505050505194e-01 -7.000000000000000666e-02 1.517465932482655717e+03
9.585858585858585412e-01 -7.000000000000000666e-02 1.495732059482839077e+03
9.666666666666665630e-01 -7.000000000000000666e-02 1.474593051333255971e+03
9.747474747474746959e-01 -7.000000000000000666e-02 1.454207156130859630e+03
9.828282828282828287e-01 -7.000000000000000666e-02 1.434567566313748102e+03
9.909090909090908506e-01 -7.000000000000000666e-02 1.415641702844420024e+03
9.989898989898988724e-01 -7.000000000000000666e-02 1.397397683724396757e+03
1.007070707070707005e+00 -7.000000000000000666e-02 1.379805405594512877e+03
1.015151515151515138e+00 -7.000000000000000666e-02 1.362836426607554813e+03
1.023232323232323271e+00 -7.000000000000000666e-02 1.346463858034485838e+03
1.031313131313131404e+00 -7.000000000000000666e-02 1.330662416011196683e+03
1.039393939393939315e+00 -7.000000000000000666e-02 1.315393696172450518e+03
1.047474747474747447e+00 -7.000000000000000666e-02 1.300454296732772946e+03
1.055555555555555580e+00 -7.000000000000000666e-02 1.285419123238280235e+03
1.063636363636363491e+00 -7.000000000000000666e-02 1.269886051643940618e+03
1.071717171717171624e+00 -7.000000000000000666e-02 1.254348948140297352e+03
1.079797979797979757e+00 -7.000000000000000666e-02 1.238846141655221800e+03
1.087878787878787890e+00 -7.000000000000000666e-02 1.223877090030988711e+03
1.095959595959596022e+00 -7.000000000000000666e-02 1.209763343715248993e+03
1.104040404040403933e+00 -7.000000000000000666e-02 1.196624694933755791e+03
1.112121212121212066e+00 -7.000000000000000666e-02 1.183918356705701626e+03
1.120202020202020199e+00 -7.000000000000000666e-02 1.171629806907777265e+03
1.128282828282828110e+00 -7.000000000000000666e-02 1.159627718172029063e+03
1.136363636363636243e+00 -7.000000000000000666e-02 1.148001314200889965e+03
1.144444444444444375e+00 -7.000000000000000666e-02 1.137110567491978145e+03
1.152525252525252508e+00 -7.000000000000000666e-02 1.126212264487006451e+03
1.160606060606060641e+00 -7.000000000000000666e-02 1.115736719590276834e+03
1.168686868686868774e+00 -7.000000000000000666e-02 1.105589583678072813e+03
1.176767676767676685e+00 -7.000000000000000666e-02 1.095759109707797279e+03
1.184848484848484818e+00 -7.000000000000000666e-02 1.085326149937585342e+03
1.192929292929292950e+00 -7.000000000000000666e-02 1.074931903724177573e+03
1.201010101010100861e+00 -7.000000000000000666e-02 1.064861140074918012e+03
1.209090909090908994e+00 -7.000000000000000666e-02 1.055103482330651332e+03
1.217171717171717127e+00 -7.000000000000000666e-02 1.045647413745672793e+03
1.225252525252525260e+00 -7.000000000000000666e-02 1.036159519998394899e+03
1.233333333333333393e+00 -7.000000000000000666e-02 1.026836675695551321e+03
1.241414141414141525e+00 -7.000000000000000666e-02 1.018218832651232219e+03
1.249494949494949436e+00 -7.000000000000000666e-02 1.009931394410927510e+03
1.257575757575757569e+00 -7.000000000000000666e-02 1.001884882343391951e+03
1.265656565656565480e+00 -7.000000000000000666e-02 9.940716859609616449e+02
1.273737373737373613e+00 -7.000000000000000666e-02 9.853932026093731338e+02
1.281818181818181746e+00 -7.000000000000000666e-02 9.768950345560742790e+02
1.289898989898989878e+00 -7.000000000000000666e-02 9.686230793918238078e+02
1.297979797979798011e+00 -7.000000000000000666e-02 9.605854644024663003e+02
1.306060606060606144e+00 -7.000000000000000666e-02 9.527761015246393299e+02
1.314141414141414055e+00 -7.000000000000000666e-02 9.451794007856285589e+02
1.322222222222222188e+00 -7.000000000000000666e-02 9.377826981040554983e+02
1.330303030303030098e+00 -7.000000000000000666e-02 9.305944746105491276e+02
1.338383838383838231e+00 -7.000000000000000666e-02 9.234296578398340216e+02
1.346464646464646364e+00 -7.000000000000000666e-02 9.156203631280700392e+02
1.354545454545454497e+00 -7.000000000000000666e-02 9.081995160405091383e+02
1.362626262626262630e+00 -7.000000000000000666e-02 9.009953018285694952e+02
1.370707070707070763e+00 -7.000000000000000666e-02 8.940012568522938636e+02
1.378787878787878896e+00 -7.000000000000000666e-02 8.872079050209670186e+02
1.386868686868686806e+00 -7.000000000000000666e-02 8.806090287087597517e+02
1.394949494949494939e+00 -7.000000000000000666e-02 8.741986542174436181e+02
1.403030303030302850e+00 -7.000000000000000666e-02 8.679002811805412421e+02
1.411111111111110983e+00 -7.000000000000000666e-02 8.617802290318522864e+02
1.419191919191919116e+00 -7.000000000000000666e-02 8.555666796716168392e+02
1.427272727272727249e+00 -7.000000000000000666e-02 8.488249801278381028e+02
1.435353535353535381e+00 -7.000000000000000666e-02 8.422744720442696007e+02
1.443434343434343514e+00 -7.000000000000000666e-02 8.359093416858320325e+02
1.451515151515151425e+00 -7.000000000000000666e-02 8.297168845828490475e+02
1.459595959595959558e+00 -7.000000000000000666e-02 8.236986402883941309e+02
1.467676767676767469e+00 -7.000000000000000666e-02 8.180559353055715519e+02
1.475757575757575601e+00 -7.000000000000000666e-02 8.127683169926935989e+02
1.483838383838383734e+00 -7.000000000000000666e-02 8.068439559013145299e+02
1.491919191919191867e+00 -7.000000000000000666e-02 8.005565709214754406e+02
1.500000000000000000e+00 -7.000000000000000666e-02 7.944555245916548074e+02
6.999999999999999556e-01 -6.878787878787880061e-02 2.428073673901761140e+03
7.080808080808080884e-01 -6.878787878787880061e-02 2.384548842068838894e+03
7.161616161616161103e-01 -6.878787878787880061e-02 2.343008626731661479e+03
7.242424242424242431e-01 -6.878787878787880061e-02 2.303319573981909798e+03
7.323232323232322649e-01 -6.878787878787880061e-02 2.265351251673790557e+03
7.404040404040403978e-01 -6.878787878787880061e-02 2.228984183244609994e+03
7.484848484848484196e-01 -6.878787878787880061e-02 2.194031570421511788e+03
7.565656565656565524e-01 -6.878787878787880061e-02 2.157297103790740948e+03
7.646464646464645742e-01 -6.878787878787880061e-02 2.119393264366254698e+03
7.727272727272727071e-01 -6.878787878787880061e-02 2.083063492228248833e+03
7.808080808080807289e-01 -6.878787878787880061e-02 2.048189755755113310e+03
7.888888888888888618e-01 -6.878787878787880061e-02 2.011607176220321207e+03
7.969696969696968836e-01 -6.878787878787880061e-02 1.976560166964592781e+03
8.050505050505050164e-01 -6.878787878787880061e-02 1.943054986622289334e+03
8.131313131313131493e-01 -6.878787878787880061e-02 1.910999773327892626e+03
8.212121212121211711e-01 -6.878787878787880061e-02 1.880305556163565370e+03
