# coeff1	coeff2	chi2
6.999999999999999556e-01 -7.000000000000000666e-02 8.281582295540099949e+03
7.080808080808080884e-01 -7.000000000000000666e-02 8.179230478247845895e+03
7.161616161616161103e-01 -7.000000000000000666e-02 8.091747214412082030e+03
7.242424242424242431e-01 -7.000000000000000666e-02 8.021303223430831167e+03
7.323232323232322649e-01 -7.000000000000000666e-02 7.954389614405041357e+03
7.404040404040403978e-01 -7.000000000000000666e-02 7.895616440528369822e+03
7.484848484848484196e-01 -7.000000000000000666e-02 7.860575542861611211e+03
7.565656565656565524e-01 -7.000000000000000666e-02 7.827839769518101093e+03
7.646464646464645742e-01 -7.000000000000000666e-02 7.795061564320925754e+03
7.727272727272727071e-01 -7.000000000000000666e-02 7.761822654730543036e+03
7.808080808080807289e-01 -7.000000000000000666e-02 7.730610093118641998e+03
7.888888888888888618e-01 -7.000000000000000666e-02 7.701982912606279569e+03
7.969696969696968836e-01 -7.000000000000000666e-02 7.674581772871551948e+03
8.050505050505050164e-01 -7.000000000000000666e-02 7.648234614032397076e+03
8.131313131313131493e-01 -7.000000000000000666e-02 7.622711059488440696e+03
8.212121212121211711e-01 -7.000000000000000666e-02 7.580879791715175088e+03
8.292929292929291929e-01 -7.000000000000000666e-02 7.518669278665859565e+03
8.373737373737373257e-01 -7.000000000000000666e-02 7.458450384131368082e+03
8.454545454545454586e-01 -7.000000000000000666e-02 7.399493914287110783e+03
8.535353535353534804e-01 -7.000000000000000666e-02 7.341487937002101717e+03
8.616161616161615022e-01 -7.000000000000000666e-02 7.285841784509796526e+03
8.696969696969696351e-01 -7.000000000000000666e-02 7.237410059050585915e+03
8.777777777777777679e-01 -7.000000000000000666e-02 7.198611669189977874e+03
8.858585858585857897e-01 -7.000000000000000666e-02 7.160778360238457026e+03
8.939393939393939226e-01 -7.000000000000000666e-02 7.123723189188058313e+03
9.020202020202019444e-01 -7.000000000000000666e-02 7.107997482792424307e+03
9.101010101010100772e-01 -7.000000000000000666e-02 7.091904794210652653e+03
9.181818181818180991e-01 -7.000000000000000666e-02 7.075115344334481961e+03
9.262626262626262319e-01 -7.000000000000000666e-02 7.059173185163347625e+03
9.343434343434342537e-01 -7.000000000000000666e-02 7.043831495883022399e+03
9.424242424242423866e-01 -7.000000000000000666e-02 7.028804592206695816e+03
9.505050505050505194e-01 -7.000000000000000666e-02 7.013588940044788615e+03
9.585858585858585412e-01 -7.000000000000000666e-02 6.998219046788284686e+03
9.666666666666665630e-01 -7.000000000000000666e-02 6.983138404360036475e+03
9.747474747474746959e-01 -7.000000000000000666e-02 6.968409732400171379e+03
9.828282828282828287e-01 -7.000000000000000666e-02 6.953975572668915447e+03
9.909090909090908506e-01 -7.000000000000000666e-02 6.939784793887315573e+03
9.989898989898988724e-01 -7.000000000000000666e-02 6.925791987983429863e+03
1.007070707070707005e+00 -7.000000000000000666e-02 6.911956922613555435e+03
1.015151515151515138e+00 -7.000000000000000666e-02 6.898244044597465290e+03
1.023232323232323271e+00 -7.000000000000000666e-02 6.884622029438421123e+03
1.031313131313131404e+00 -7.000000000000000666e-02 6.871063372575385074e+03
1.039393939393939315e+00 -7.000000000000000666e-02 6.857544018441296430e+03
1.047474747474747447e+00 -7.000000000000000666e-02 6.844043023785310652e+03
1.055555555555555580e+00 -7.000000000000000666e-02 6.830834828470176944e+03
1.063636363636363491e+00 -7.000000000000000666e-02 6.817665490828395377e+03
1.071717171717171624e+00 -7.000000000000000666e-02 6.804095590959067522e+03
1.079797979797979757e+00 -7.000000000000000666e-02 6.790402379052749893e+03
1.087878787878787890e+00 -7.000000000000000666e-02 6.775751148022519374e+03
1.095959595959596022e+00 -7.000000000000000666e-02 6.761017015353460010e+03
1.104040404040403933e+00 -7.000000000000000666e-02 6.745836620093105921e+03
1.112121212121212066e+00 -7.000000000000000666e-02 6.730607390429970110e+03
1.120202020202020199e+00 -7.000000000000000666e-02 6.714563576742675650e+03
1.128282828282828110e+00 -7.000000000000000666e-02 6.697052765910490962e+03
1.136363636363636243e+00 -7.000000000000000666e-02 6.683040234106512798e+03
1.144444444444444375e+00 -7.000000000000000666e-02 6.675624708016833210e+03
1.152525252525252508e+00 -7.000000000000000666e-02 6.668066883599916764e+03
1.160606060606060641e+00 -7.000000000000000666e-02 6.660322348435684034e+03
1.168686868686868774e+00 -7.000000000000000666e-02 6.652125257583372331e+03
1.176767676767676685e+00 -7.000000000000000666e-02 6.643709405282871558e+03
1.184848484848484818e+00 -7.000000000000000666e-02 6.626021735033537880e+03
1.192929292929292950e+00 -7.000000000000000666e-02 6.588790434319354063e+03
1.201010101010100861e+00 -7.000000000000000666e-02 6.552270556067717735e+03
1.209090909090908994e+00 -7.000000000000000666e-02 6.516364145164027832e+03
1.217171717171717127e+00 -7.000000000000000666e-02 6.480954728979425454e+03
1.225252525252525260e+00 -7.000000000000000666e-02 6.447166432093747062e+03
1.233333333333333393e+00 -7.000000000000000666e-02 6.415093084507373533e+03
1.241414141414141525e+00 -7.000000000000000666e-02 6.383499304797956938e+03
1.249494949494949436e+00 -7.000000000000000666e-02 6.352138809740471515e+03
1.257575757575757569e+00 -7.000000000000000666e-02 6.321319154693654127e+03
1.265656565656565480e+00 -7.000000000000000666e-02 6.291022452526420238e+03
