# coeff1	coeff2	chi2
6.999999999999999556e-01 -7.000000000000000666e-02 4.678235344641113443e+03
7.080808080808080884e-01 -7.000000000000000666e-02 4.468584162429749995e+03
7.161616161616161103e-01 -7.000000000000000666e-02 4.279345690362840287e+03
7.242424242424242431e-01 -7.000000000000000666e-02 4.108626441403821445e+03
7.323232323232322649e-01 -7.000000000000000666e-02 3.971625074504406257e+03
7.404040404040403978e-01 -7.000000000000000666e-02 3.850525263481801176e+03
7.484848484848484196e-01 -7.000000000000000666e-02 3.743309685416639240e+03
7.565656565656565524e-01 -7.000000000000000666e-02 3.648708932222480144e+03
7.646464646464645742e-01 -7.000000000000000666e-02 3.565220807950661310e+03
7.727272727272727071e-01 -7.000000000000000666e-02 3.488255669401180057e+03
7.808080808080807289e-01 -7.000000000000000666e-02 3.419381120583922893e+03
7.888888888888888618e-01 -7.000000000000000666e-02 3.358152434740158242e+03
7.969696969696968836e-01 -7.000000000000000666e-02 3.304449523308110656e+03
8.050505050505050164e-01 -7.000000000000000666e-02 3.258311594397450790e+03
8.131313131313131493e-01 -7.000000000000000666e-02 3.218121279681687611e+03
8.212121212121211711e-01 -7.000000000000000666e-02 3.182983463287759150e+03
8.292929292929291929e-01 -7.000000000000000666e-02 3.152125304030864299e+03
8.373737373737373257e-01 -7.000000000000000666e-02 3.125284588788719702e+03
8.454545454545454586e-01 -7.000000000000000666e-02 3.102057329884162755e+03
8.535353535353534804e-01 -7.000000000000000666e-02 3.082069178953642222e+03
8.616161616161615022e-01 -7.000000000000000666e-02 3.047783220236372017e+03
8.696969696969696351e-01 -7.000000000000000666e-02 3.008531698826303909e+03
8.777777777777777679e-01 -7.000000000000000666e-02 2.969680875756751448e+03
8.858585858585857897e-01 -7.000000000000000666e-02 2.932454856726195430e+03
8.939393939393939226e-01 -7.000000000000000666e-02 2.844168162156380276e+03
9.020202020202019444e-01 -7.000000000000000666e-02 2.749332028367604835e+03
9.101010101010100772e-01 -7.000000000000000666e-02 2.662333573380228245e+03
9.181818181818180991e-01 -7.000000000000000666e-02 2.585369146067730526e+03
9.262626262626262319e-01 -7.000000000000000666e-02 2.514967842392041348e+03
9.343434343434342537e-01 -7.000000000000000666e-02 2.450235949988504217e+03
9.424242424242423866e-01 -7.000000000000000666e-02 2.389128080598503857e+03
9.505050505050505194e-01 -7.000000000000000666e-02 2.332127987107665376e+03
9.585858585858585412e-01 -7.000000000000000666e-02 2.278907787051922242e+03
9.666666666666665630e-01 -7.000000000000000666e-02 2.229471780319212940e+03
9.747474747474746959e-01 -7.000000000000000666e-02 2.183627874543018606e+03
9.828282828282828287e-01 -7.000000000000000666e-02 2.141116149388251415e+03
9.909090909090908506e-01 -7.000000000000000666e-02 2.101695612068534501e+03
9.989898989898988724e-01 -7.000000000000000666e-02 2.065142754832603259e+03
1.007070707070707005e+00 -7.000000000000000666e-02 2.031250229385002967e+03
1.015151515151515138e+00 -7.000000000000000666e-02 1.999825628109601666e+03
1.023232323232323271e+00 -7.000000000000000666e-02 1.970690362902481866e+03
1.031313131313131404e+00 -7.000000000000000666e-02 1.943678633266489442e+03
1.039393939393939315e+00 -7.000000000000000666e-02 1.918636476082327135e+03
1.047474747474747447e+00 -7.000000000000000666e-02 1.895420890159268993e+03
1.055555555555555580e+00 -7.000000000000000666e-02 1.873886834299629754e+03
1.063636363636363491e+00 -7.000000000000000666e-02 1.853769979258597459e+03
1.071717171717171624e+00 -7.000000000000000666e-02 1.834240160323405462e+03
1.079797979797979757e+00 -7.000000000000000666e-02 1.815333865981207509e+03
1.087878787878787890e+00 -7.000000000000000666e-02 1.797241005580917999e+03
1.095959595959596022e+00 -7.000000000000000666e-02 1.781181773778824891e+03
1.104040404040403933e+00 -7.000000000000000666e-02 1.767515550036947616e+03
1.112121212121212066e+00 -7.000000000000000666e-02 1.755564357597053458e+03
1.120202020202020199e+00 -7.000000000000000666e-02 1.725277235820875148e+03
1.128282828282828110e+00 -7.000000000000000666e-02 1.696696121074815665e+03
1.136363636363636243e+00 -7.000000000000000666e-02 1.670717099103182591e+03
1.144444444444444375e+00 -7.000000000000000666e-02 1.647159344648514889e+03
1.152525252525252508e+00 -7.000000000000000666e-02 1.617409458291937199e+03
1.160606060606060641e+00 -7.000000000000000666e-02 1.588801095926726020e+03
1.168686868686868774e+00 -7.000000000000000666e-02 1.562085567010580689e+03
1.176767676767676685e+00 -7.000000000000000666e-02 1.537146019942127168e+03
1.184848484848484818e+00 -7.000000000000000666e-02 1.513588548075265408e+03
1.192929292929292950e+00 -7.000000000000000666e-02 1.491564238151238897e+03
1.201010101010100861e+00 -7.000000000000000666e-02 1.470927078660548887e+03
1.209090909090908994e+00 -7.000000000000000666e-02 1.449556718473840874e+03
1.217171717171717127e+00 -7.000000000000000666e-02 1.428206173690901096e+03
1.225252525252525260e+00 -7.000000000000000666e-02 1.408162793001634554e+03
1.233333333333333393e+00 -7.000000000000000666e-02 1.389309452399641941e+03
1.241414141414141525e+00 -7.000000000000000666e-02 1.371066594747565659e+03
1.249494949494949436e+00 -7.000000000000000666e-02 1.353953410501221697e+03
1.257575757575757569e+00 -7.000000000000000666e-02 1.337903674128536750e+03
1.265656565656565480e+00 -7.000000000000000666e-02 1.322855000778319891e+03
1.273737373737373613e+00 -7.000000000000000666e-02 1.308748614369363167e+03
1.281818181818181746e+00 -7.000000000000000666e-02 1.294880526163926106e+03
1.289898989898989878e+00 -7.000000000000000666e-02 1.281672926034953662e+03
1.297979797979798011e+00 -7.000000000000000666e-02 1.269268222956071668e+03
1.306060606060606144e+00 -7.000000000000000666e-02 1.257620038007014728e+03
1.314141414141414055e+00 -7.000000000000000666e-02 1.246684616895920499e+03
1.322222222222222188e+00 -7.000000000000000666e-02 1.236344885618967737e+03
1.330303030303030098e+00 -7.000000000000000666e-02 1.226120649586081072e+03
1.338383838383838231e+00 -7.000000000000000666e-02 1.214449477245534126e+03
1.346464646464646364e+00 -7.000000000000000666e-02 1.187978817949469203e+03
1.354545454545454497e+00 -7.000000000000000666e-02 1.162799069339931293e+03
1.362626262626262630e+00 -7.000000000000000666e-02 1.139239201978793972e+03
1.370707070707070763e+00 -7.000000000000000666e-02 1.117212268086946551e+03
1.378787878787878896e+00 -7.000000000000000666e-02 1.096635903465404908e+03
1.386868686868686806e+00 -7.000000000000000666e-02 1.077432075367350990e+03
1.394949494949494939e+00 -7.000000000000000666e-02 1.059207576994440160e+03
1.403030303030302850e+00 -7.000000000000000666e-02 1.042128957750057680e+03
1.411111111111110983e+00 -7.000000000000000666e-02 1.026181954273210977e+03
1.419191919191919116e+00 -7.000000000000000666e-02 1.011306251778655110e+03
1.427272727272727249e+00 -7.000000000000000666e-02 9.974446503921428757e+02
1.435353535353535381e+00 -7.000000000000000666e-02 9.845428982059808050e+02
1.443434343434343514e+00 -7.000000000000000666e-02 9.703664106217536300e+02
1.451515151515151425e+00 -7.000000000000000666e-02 9.570639303686220956e+02
1.459595959595959558e+00 -7.000000000000000666e-02 9.446849699457486622e+02
1.467676767676767469e+00 -7.000000000000000666e-02 9.337425394194092405e+02
1.475757575757575601e+00 -7.000000000000000666e-02 9.236699911118215596e+02
1.483838383838383734e+00 -7.000000000000000666e-02 9.144202469155128483e+02
1.491919191919191867e+00 -7.000000000000000666e-02 9.059486130214746709e+02
1.500000000000000000e+00 -7.000000000000000666e-02 8.982126560173715006e+02
6.999999999999999556e-01 -6.878787878787880061e-02 4.406483930997659627e+03
7.080808080808080884e-01 -6.878787878787880061e-02 4.224018374750052317e+03
7.161616161616161103e-01 -6.878787878787880061e-02 4.066287842059567538e+03
7.242424242424242431e-01 -6.878787878787880061e-02 3.933178120095074974e+03
7.323232323232322649e-01 -6.878787878787880061e-02 3.814830167584494575e+03
7.404040404040403978e-01 -6.878787878787880061e-02 3.710589660375915628e+03
7.484848484848484196e-01 -6.878787878787880061e-02 3.619081185928620016e+03
7.565656565656565524e-01 -6.878787878787880061e-02 3.538941247205963464e+03
7.646464646464645742e-01 -6.878787878787880061e-02 3.464120083934589275e+03
7.727272727272727071e-01 -6.878787878787880061e-02 3.398374992667758306e+03
7.808080808080807289e-01 -6.878787878787880061e-02 3.340254153109293838e+03
7.888888888888888618e-01 -6.878787878787880061e-02 3.288409193979198790e+03
7.969696969696968836e-01 -6.878787878787880061e-02 3.244256491821470718e+03
8.050505050505050164e-01 -6.878787878787880061e-02 3.206516894819892968e+03
8.131313131313131493e-01 -6.878787878787880061e-02 3.173843189203229031e+03
8.212121212121211711e-01 -6.878787878787880061e-02 3.145434557808408499e+03
8.292929292929291929e-01 -6.878787878787880061e-02 3.120960159158431452e+03
8.373737373737373257e-01 -6.878787878787880061e-02 3.099536554013173827e+03
8.454545454545454586e-01 -6.878787878787880061e-02 3.062874895873055266e+03
8.535353535353534804e-01 -6.878787878787880061e-02 3.027849535520915197e+03
8.616161616161615022e-01 -6.878787878787880061e-02 2.994172642991534758e+03
8.696969696969696351e-01 -6.878787878787880061e-02 2.960978066664933067e+03
8.777777777777777679e-01 -6.878787878787880061e-02 2.894391283825864321e+03
8.858585858585857897e-01 -6.878787878787880061e-02 2.794612585470700196e+03
8.939393939393939226e-01 -6.878787878787880061e-02 2.702006674727459085e+03
9.020202020202019444e-01 -6.878787878787880061e-02 2.619369220324382695e+03
9.101010101010100772e-01 -6.878787878787880061e-02 2.545121637273516626e+03
9.181818181818180991e-01 -6.878787878787880061e-02 2.477451536915720681e+03
9.262626262626262319e-01 -6.878787878787880061e-02 2.415053639874982309e+03
9.343434343434342537e-01 -6.878787878787880061e-02 2.356194364118669000e+03
9.424242424242423866e-01 -6.878787878787880061e-02 2.301370632423667303e+03
9.505050505050505194e-01 -6.878787878787880061e-02 2.250394347060380824e+03
9.585858585858585412e-01 -6.878787878787880061e-02 2.203029916125279669e+03
9.666666666666665630e-01 -6.878787878787880061e-02 2.159210391338320278e+03
9.747474747474746959e-01 -6.878787878787880061e-02 2.118674183675713266e+03
9.828282828282828287e-01 -6.878787878787880061e-02 2.081179019822247028e+03
9.909090909090908506e-01 -6.878787878787880061e-02 2.046500453200175343e+03
9.989898989898988724e-01 -6.878787878787880061e-02 2.014430496927667946e+03
1.007070707070707005e+00 -6.878787878787880061e-02 1.984776368042663307e+03
1.015151515151515138e+00 -6.878787878787880061e-02 1.957359333324354566e+03
1.023232323232323271e+00 -6.878787878787880061e-02 1.932013647941667614e+03
1.031313131313131404e+00 -6.878787878787880061e-02 1.908585578966566345e+03
1.039393939393939315e+00 -6.878787878787880061e-02 1.886932506518906621e+03
1.047474747474747447e+00 -6.878787878787880061e-02 1.866917621455990911e+03
1.055555555555555580e+00 -6.878787878787880061e-02 1.848297271003611741e+03
1.063636363636363491e+00 -6.878787878787880061e-02 1.830197789467152688e+03
1.071717171717171624e+00 -6.878787878787880061e-02 1.812531044216288137e+03
1.079797979797979757e+00 -6.878787878787880061e-02 1.795731440630067937e+03
1.087878787878787890e+00 -6.878787878787880061e-02 1.781860896526193301e+03
1.095959595959596022e+00 -6.878787878787880061e-02 1.769970045356707942e+03
1.104040404040403933e+00 -6.878787878787880061e-02 1.745537205194104217e+03
1.112121212121212066e+00 -6.878787878787880061e-02 1.715738736718039036e+03
1.120202020202020199e+00 -6.878787878787880061e-02 1.688707899460722501e+03
1.128282828282828110e+00 -6.878787878787880061e-02 1.663424184400134664e+03
1.136363636363636243e+00 -6.878787878787880061e-02 1.631448057537653085e+03
1.144444444444444375e+00 -6.878787878787880061e-02 1.601620859845168297e+03
1.152525252525252508e+00 -6.878787878787880061e-02 1.573808032132086737e+03
1.160606060606060641e+00 -6.878787878787880061e-02 1.547883408868839979e+03
1.168686868686868774e+00 -6.878787878787880061e-02 1.523728670819995841e+03
1.176767676767676685e+00 -6.878787878787880061e-02 1.500978249064148940e+03
1.184848484848484818e+00 -6.878787878787880061e-02 1.477776239839073924e+03
1.192929292929292950e+00 -6.878787878787880061e-02 1.454904085702601606e+03
1.201010101010100861e+00 -6.878787878787880061e-02 1.433033886293548903e+03
1.209090909090908994e+00 -6.878787878787880061e-02 1.412515099787159670e+03
1.217171717171717127e+00 -6.878787878787880061e-02 1.393291867764769677e+03
1.225252525252525260e+00 -6.878787878787880061e-02 1.375058123008949224e+03
1.233333333333333393e+00 -6.878787878787880061e-02 1.357497660084814697e+03
1.241414141414141525e+00 -6.878787878787880061e-02 1.341056651240118981e+03
1.249494949494949436e+00 -6.878787878787880061e-02 1.325668390779584570e+03
1.257575757575757569e+00 -6.878787878787880061e-02 1.311270084396232733e+03
1.265656565656565480e+00 -6.878787878787880061e-02 1.297678988610628039e+03
1.273737373737373613e+00 -6.878787878787880061e-02 1.284280082485708135e+03
1.281818181818181746e+00 -6.878787878787880061e-02 1.271719289179629413e+03
1.289898989898989878e+00 -6.878787878787880061e-02 1.259947368307625538e+03
1.297979797979798011e+00 -6.878787878787880061e-02 1.248917905250461445e+03
1.306060606060606144e+00 -6.878787878787880061e-02 1.238486598485868853e+03
1.314141414141414055e+00 -6.878787878787880061e-02 1.228333527509918895e+03
1.322222222222222188e+00 -6.878787878787880061e-02 1.218826514742155041e+03
1.330303030303030098e+00 -6.878787878787880061e-02 1.196195108768367390e+03
1.338383838383838231e+00 -6.878787878787880061e-02 1.170747357799315068e+03
1.346464646464646364e+00 -6.878787878787880061e-02 1.147000575024338787e+03
1.354545454545454497e+00 -6.878787878787880061e-02 1.124861618978486376e+03
1.362626262626262630e+00 -6.878787878787880061e-02 1.104058224183481116e+03
1.370707070707070763e+00 -6.878787878787880061e-02 1.084279038459322464e+03
1.378787878787878896e+00 -6.878787878787880061e-02 1.065850733886888293e+03
1.386868686868686806e+00 -6.878787878787880061e-02 1.048321548475004192e+03
1.394949494949494939e+00 -6.878787878787880061e-02 1.031974598475405628e+03
