# coeff1	coeff2	chi2
6.999999999999999556e-01 -7.000000000000000666e-02 2.093241467747973729e+03
7.080808080808080884e-01 -7.000000000000000666e-02 2.047527987185407483e+03
7.161616161616161103e-01 -7.000000000000000666e-02 2.003113836950530867e+03
7.242424242424242431e-01 -7.000000000000000666e-02 1.960497673393609375e+03
7.323232323232322649e-01 -7.000000000000000666e-02 1.919159979774404064e+03
7.404040404040403978e-01 -7.000000000000000666e-02 1.879097058989310881e+03
7.484848484848484196e-01 -7.000000000000000666e-02 1.840630668860180549e+03
7.565656565656565524e-01 -7.000000000000000666e-02 1.803658669793195713e+03
7.646464646464645742e-01 -7.000000000000000666e-02 1.768090919146801753e+03
7.727272727272727071e-01 -7.000000000000000666e-02 1.733509797464884059e+03
7.808080808080807289e-01 -7.000000000000000666e-02 1.699675100430226394e+03
7.888888888888888618e-01 -7.000000000000000666e-02 1.667117406741663672e+03
7.969696969696968836e-01 -7.000000000000000666e-02 1.635773403336214642e+03
8.050505050505050164e-01 -7.000000000000000666e-02 1.605062040802834872e+03
8.131313131313131493e-01 -7.000000000000000666e-02 1.575133608326618059e+03
8.212121212121211711e-01 -7.000000000000000666e-02 1.546312499036516328e+03
8.292929292929291929e-01 -7.000000000000000666e-02 1.518575232774472170e+03
8.373737373737373257e-01 -7.000000000000000666e-02 1.491856641654759187e+03
8.454545454545454586e-01 -7.000000000000000666e-02 1.466057724588241626e+03
8.535353535353534804e-01 -7.000000000000000666e-02 1.441114614184832362e+03
8.616161616161615022e-01 -7.000000000000000666e-02 1.417523457662191959e+03
8.696969696969696351e-01 -7.000000000000000666e-02 1.395267847492744067e+03
8.777777777777777679e-01 -7.000000000000000666e-02 1.373790008480877759e+03
8.858585858585857897e-01 -7.000000000000000666e-02 1.353060212280374571e+03
8.939393939393939226e-01 -7.000000000000000666e-02 1.332748228272996130e+03
9.020202020202019444e-01 -7.000000000000000666e-02 1.312924340931768256e+03
9.101010101010100772e-01 -7.000000000000000666e-02 1.293720357630982335e+03
9.181818181818180991e-01 -7.000000000000000666e-02 1.274522396613500860e+03
9.262626262626262319e-01 -7.000000000000000666e-02 1.255624430597697938e+03
9.343434343434342537e-01 -7.000000000000000666e-02 1.236780456466399528e+03
9.424242424242423866e-01 -7.000000000000000666e-02 1.218544428033292661e+03
9.505050505050505194e-01 -7.000000000000000666e-02 1.200741247369594475e+03
9.585858585858585412e-01 -7.000000000000000666e-02 1.183549156299573269e+03
9.666666666666665630e-01 -7.000000000000000666e-02 1.166937340066750266e+03
9.747474747474746959e-01 -7.000000000000000666e-02 1.150884442652204598e+03
9.828282828282828287e-01 -7.000000000000000666e-02 1.135370111335181491e+03
9.909090909090908506e-01 -7.000000000000000666e-02 1.120374937229725901e+03
9.989898989898988724e-01 -7.000000000000000666e-02 1.105880400065040021e+03
1.007070707070707005e+00 -7.000000000000000666e-02 1.091868816861119512e+03
1.015151515151515138e+00 -7.000000000000000666e-02 1.078323294183062217e+03
1.023232323232323271e+00 -7.000000000000000666e-02 1.065227683686143109e+03
