# coeff1	coeff2	chi2
6.999999999999999556e-01 -7.000000000000000666e-02 3.920926168316145777e+02
7.080808080808080884e-01 -7.000000000000000666e-02 3.838181620955575113e+02
7.161616161616161103e-01 -7.000000000000000666e-02 3.759414798767946309e+02
7.242424242424242431e-01 -7.000000000000000666e-02 3.684375096104502632e+02
7.323232323232322649e-01 -7.000000000000000666e-02 3.609392594421056515e+02
7.404040404040403978e-01 -7.000000000000000666e-02 3.537039059358355644e+02
7.484848484848484196e-01 -7.000000000000000666e-02 3.468552472979065442e+02
7.565656565656565524e-01 -7.000000000000000666e-02 3.403132706005169439e+02
7.646464646464645742e-01 -7.000000000000000666e-02 3.339812982281478639e+02
7.727272727272727071e-01 -7.000000000000000666e-02 3.279463791036142766e+02
7.808080808080807289e-01 -7.000000000000000666e-02 3.222110152920182600e+02
7.888888888888888618e-01 -7.000000000000000666e-02 3.166194915380149268e+02
7.969696969696968836e-01 -7.000000000000000666e-02 3.110986844011102903e+02
8.050505050505050164e-01 -7.000000000000000666e-02 3.057764786333116831e+02
8.131313131313131493e-01 -7.000000000000000666e-02 3.006753514976053907e+02
8.212121212121211711e-01 -7.000000000000000666e-02 2.957471396825354191e+02
8.292929292929291929e-01 -7.000000000000000666e-02 2.909998337208652401e+02
8.373737373737373257e-01 -7.000000000000000666e-02 2.864418506514138016e+02
8.454545454545454586e-01 -7.000000000000000666e-02 2.819931202384057087e+02
8.535353535353534804e-01 -7.000000000000000666e-02 2.777202063171747568e+02
8.616161616161615022e-01 -7.000000000000000666e-02 2.736316149388156873e+02
8.696969696969696351e-01 -7.000000000000000666e-02 2.697423015429685051e+02
8.777777777777777679e-01 -7.000000000000000666e-02 2.662783075690146006e+02
8.858585858585857897e-01 -7.000000000000000666e-02 2.629735334530425348e+02
8.939393939393939226e-01 -7.000000000000000666e-02 2.598179817616069158e+02
9.020202020202019444e-01 -7.000000000000000666e-02 2.568989726530162443e+02
9.101010101010100772e-01 -7.000000000000000666e-02 2.541383244001535786e+02
9.181818181818180991e-01 -7.000000000000000666e-02 2.514318151015793035e+02
9.262626262626262319e-01 -7.000000000000000666e-02 2.487357540056248126e+02
9.343434343434342537e-01 -7.000000000000000666e-02 2.461335823027359595e+02
9.424242424242423866e-01 -7.000000000000000666e-02 2.435889637422724547e+02
9.505050505050505194e-01 -7.000000000000000666e-02 2.411067352077953956e+02
9.585858585858585412e-01 -7.000000000000000666e-02 2.387897924005235097e+02
9.666666666666665630e-01 -7.000000000000000666e-02 2.365764286009510329e+02
9.747474747474746959e-01 -7.000000000000000666e-02 2.344440485281386373e+02
9.828282828282828287e-01 -7.000000000000000666e-02 2.323900682681141916e+02
9.909090909090908506e-01 -7.000000000000000666e-02 2.304104640735511964e+02
9.989898989898988724e-01 -7.000000000000000666e-02 2.285014967072040406e+02
1.007070707070707005e+00 -7.000000000000000666e-02 2.266596883787763090e+02
1.015151515151515138e+00 -7.000000000000000666e-02 2.248818016911844211e+02
1.023232323232323271e+00 -7.000000000000000666e-02 2.231648204107236779e+02
1.031313131313131404e+00 -7.000000000000000666e-02 2.215059318937593389e+02
1.039393939393939315e+00 -7.000000000000000666e-02 2.199012696732729921e+02
1.047474747474747447e+00 -7.000000000000000666e-02 2.183545555497939858e+02
1.055555555555555580e+00 -7.000000000000000666e-02 2.168809928701920740e+02
1.063636363636363491e+00 -7.000000000000000666e-02 2.155234819469863510e+02
1.071717171717171624e+00 -7.000000000000000666e-02 2.142011019214964449e+02
1.079797979797979757e+00 -7.000000000000000666e-02 2.128683673508141396e+02
1.087878787878787890e+00 -7.000000000000000666e-02 2.115800866673379232e+02
1.095959595959596022e+00 -7.000000000000000666e-02 2.103322906000950070e+02
1.104040404040403933e+00 -7.000000000000000666e-02 2.091217273719859691e+02
1.112121212121212066e+00 -7.000000000000000666e-02 2.078652831591373626e+02
1.120202020202020199e+00 -7.000000000000000666e-02 2.066507242559319764e+02
1.128282828282828110e+00 -7.000000000000000666e-02 2.054817989112000305e+02
1.136363636363636243e+00 -7.000000000000000666e-02 2.044045564201426828e+02
1.144444444444444375e+00 -7.000000000000000666e-02 2.033939825885827304e+02
1.152525252525252508e+00 -7.000000000000000666e-02 2.024260498007688795e+02
1.160606060606060641e+00 -7.000000000000000666e-02 2.015036812775632598e+02
1.168686868686868774e+00 -7.000000000000000666e-02 2.006298865571140198e+02
1.176767676767676685e+00 -7.000000000000000666e-02 1.997878967044283911e+02
1.184848484848484818e+00 -7.000000000000000666e-02 1.989714938104229134e+02
1.192929292929292950e+00 -7.000000000000000666e-02 1.982359310292949317e+02
1.201010101010100861e+00 -7.000000000000000666e-02 1.975243207223394961e+02
1.209090909090908994e+00 -7.000000000000000666e-02 1.968358062937778072e+02
1.217171717171717127e+00 -7.000000000000000666e-02 1.961781167684342222e+02
1.225252525252525260e+00 -7.000000000000000666e-02 1.955389977118687455e+02
1.233333333333333393e+00 -7.000000000000000666e-02 1.949158811121384645e+02
1.241414141414141525e+00 -7.000000000000000666e-02 1.943196718640589324e+02
1.249494949494949436e+00 -7.000000000000000666e-02 1.937356262494563168e+02
1.257575757575757569e+00 -7.000000000000000666e-02 1.931740089046892308e+02
1.265656565656565480e+00 -7.000000000000000666e-02 1.926302189732256238e+02
1.273737373737373613e+00 -7.000000000000000666e-02 1.921060820917141712e+02
1.281818181818181746e+00 -7.000000000000000666e-02 1.915535506569987376e+02
1.289898989898989878e+00 -7.000000000000000666e-02 1.910148167091228970e+02
1.297979797979798011e+00 -7.000000000000000666e-02 1.904919311083691014e+02
1.306060606060606144e+00 -7.000000000000000666e-02 1.899855178335930077e+02
1.314141414141414055e+00 -7.000000000000000666e-02 1.895082909811560228e+02
1.322222222222222188e+00 -7.000000000000000666e-02 1.890465261200857015e+02
1.330303030303030098e+00 -7.000000000000000666e-02 1.885997704688919328e+02
1.338383838383838231e+00 -7.000000000000000666e-02 1.881675941682472342e+02
1.346464646464646364e+00 -7.000000000000000666e-02 1.877445378705751580e+02
1.354545454545454497e+00 -7.000000000000000666e-02 1.873606895701220481e+02
1.362626262626262630e+00 -7.000000000000000666e-02 1.870086580061224879e+02
1.370707070707070763e+00 -7.000000000000000666e-02 1.866791984423877011e+02
1.378787878787878896e+00 -7.000000000000000666e-02 1.863608118842595900e+02
1.386868686868686806e+00 -7.000000000000000666e-02 1.860627771866523403e+02
1.394949494949494939e+00 -7.000000000000000666e-02 1.857754031129154555e+02
1.403030303030302850e+00 -7.000000000000000666e-02 1.854900807609840285e+02
1.411111111111110983e+00 -7.000000000000000666e-02 1.852166518980722287e+02
1.419191919191919116e+00 -7.000000000000000666e-02 1.849538712098765814e+02
1.427272727272727249e+00 -7.000000000000000666e-02 1.847046502436367916e+02
1.435353535353535381e+00 -7.000000000000000666e-02 1.844862056795131480e+02
1.443434343434343514e+00 -7.000000000000000666e-02 1.842779962753169514e+02
1.451515151515151425e+00 -7.000000000000000666e-02 1.840785229095305908e+02
1.459595959595959558e+00 -7.000000000000000666e-02 1.838875788256874557e+02
1.467676767676767469e+00 -7.000000000000000666e-02 1.837049665959941933e+02
1.475757575757575601e+00 -7.000000000000000666e-02 1.835342001158183791e+02
1.483838383838383734e+00 -7.000000000000000666e-02 1.833763666421372989e+02
1.491919191919191867e+00 -7.000000000000000666e-02 1.832326469120979482e+02
1.500000000000000000e+00 -7.000000000000000666e-02 1.830895958795474598e+02
6.999999999999999556e-01 -6.878787878787880061e-02 3.810000712130823786e+02
7.080808080808080884e-01 -6.878787878787880061e-02 3.727656434741426210e+02
7.161616161616161103e-01 -6.878787878787880061e-02 3.650370737959850658e+02
7.242424242424242431e-01 -6.878787878787880061e-02 3.576261005756391000e+02
7.323232323232322649e-01 -6.878787878787880061e-02 3.505057676789402876e+02
7.404040404040403978e-01 -6.878787878787880061e-02 3.437426265693504774e+02
7.484848484848484196e-01 -6.878787878787880061e-02 3.373153666304765466e+02
7.565656565656565524e-01 -6.878787878787880061e-02 3.311106997996063797e+02
7.646464646464645742e-01 -6.878787878787880061e-02 3.250171976068098161e+02
7.727272727272727071e-01 -6.878787878787880061e-02 3.191300539608930649e+02
7.808080808080807289e-01 -6.878787878787880061e-02 3.135211070082976903e+02
7.888888888888888618e-01 -6.878787878787880061e-02 3.079668620481258472e+02
7.969696969696968836e-01 -6.878787878787880061e-02 3.025236939613828326e+02
8.050505050505050164e-01 -6.878787878787880061e-02 2.973168490033680200e+02
8.131313131313131493e-01 -6.878787878787880061e-02 2.922967102217222077e+02
8.212121212121211711e-01 -6.878787878787880061e-02 2.874623040880981080e+02
8.292929292929291929e-01 -6.878787878787880061e-02 2.828389882178726680e+02
8.373737373737373257e-01 -6.878787878787880061e-02 2.783339597458435719e+02
8.454545454545454586e-01 -6.878787878787880061e-02 2.740093181993885878e+02
8.535353535353534804e-01 -6.878787878787880061e-02 2.698685027168722286e+02
8.616161616161615022e-01 -6.878787878787880061e-02 2.659041930515209629e+02
8.696969696969696351e-01 -6.878787878787880061e-02 2.621572519505637047e+02
8.777777777777777679e-01 -6.878787878787880061e-02 2.585742605915538093e+02
8.858585858585857897e-01 -6.878787878787880061e-02 2.551596562927840921e+02
8.939393939393939226e-01 -6.878787878787880061e-02 2.521125933104726755e+02
9.020202020202019444e-01 -6.878787878787880061e-02 2.491876844668041997e+02
9.101010101010100772e-01 -6.878787878787880061e-02 2.463899736457643996e+02
9.181818181818180991e-01 -6.878787878787880061e-02 2.437834022001875098e+02
9.262626262626262319e-01 -6.878787878787880061e-02 2.412499544687622119e+02
9.343434343434342537e-01 -6.878787878787880061e-02 2.387001231264637795e+02
9.424242424242423866e-01 -6.878787878787880061e-02 2.362079885521503115e+02
9.505050505050505194e-01 -6.878787878787880061e-02 2.338707732462580395e+02
9.585858585858585412e-01 -6.878787878787880061e-02 2.316540004260911303e+02
9.666666666666665630e-01 -6.878787878787880061e-02 2.295299789512874327e+02
9.747474747474746959e-01 -6.878787878787880061e-02 2.274866081907067041e+02
9.828282828282828287e-01 -6.878787878787880061e-02 2.255210469859664499e+02
