# coeff1	coeff2	chi2
6.999999999999999556e-01 -7.000000000000000666e-02 6.854739559299616758e+02
7.080808080808080884e-01 -7.000000000000000666e-02 6.752647848675354680e+02
7.161616161616161103e-01 -7.000000000000000666e-02 6.654585471644910513e+02
7.242424242424242431e-01 -7.000000000000000666e-02 6.561241592358368280e+02
7.323232323232322649e-01 -7.000000000000000666e-02 6.469471699136512370e+02
7.404040404040403978e-01 -7.000000000000000666e-02 6.394216690889384154e+02
7.484848484848484196e-01 -7.000000000000000666e-02 6.321071310398739342e+02
7.565656565656565524e-01 -7.000000000000000666e-02 6.252554905811423396e+02
7.646464646464645742e-01 -7.000000000000000666e-02 6.188143849053368513e+02
7.727272727272727071e-01 -7.000000000000000666e-02 6.129337069321787794e+02
7.808080808080807289e-01 -7.000000000000000666e-02 6.093232824626220463e+02
7.888888888888888618e-01 -7.000000000000000666e-02 6.060154319215071155e+02
7.969696969696968836e-01 -7.000000000000000666e-02 6.030599907593187936e+02
8.050505050505050164e-01 -7.000000000000000666e-02 6.000492971329756529e+02
8.131313131313131493e-01 -7.000000000000000666e-02 5.965286554560899503e+02
8.212121212121211711e-01 -7.000000000000000666e-02 5.933937243655932434e+02
8.292929292929291929e-01 -7.000000000000000666e-02 5.904313120533815891e+02
8.373737373737373257e-01 -7.000000000000000666e-02 5.877130197812477945e+02
8.454545454545454586e-01 -7.000000000000000666e-02 5.851775748750802677e+02
8.535353535353534804e-01 -7.000000000000000666e-02 5.828103343032049679e+02
8.616161616161615022e-01 -7.000000000000000666e-02 5.803826687068528827e+02
8.696969696969696351e-01 -7.000000000000000666e-02 5.775158066485838617e+02
8.777777777777777679e-01 -7.000000000000000666e-02 5.747186257507204346e+02
8.858585858585857897e-01 -7.000000000000000666e-02 5.722003272251711223e+02
8.939393939393939226e-01 -7.000000000000000666e-02 5.691234360961976790e+02
9.020202020202019444e-01 -7.000000000000000666e-02 5.652976830150648766e+02
9.101010101010100772e-01 -7.000000000000000666e-02 5.614945634928291156e+02
9.181818181818180991e-01 -7.000000000000000666e-02 5.591642369940925619e+02
9.262626262626262319e-01 -7.000000000000000666e-02 5.571315963678946446e+02
9.343434343434342537e-01 -7.000000000000000666e-02 5.555682155278062737e+02
9.424242424242423866e-01 -7.000000000000000666e-02 5.541533216983648344e+02
9.505050505050505194e-01 -7.000000000000000666e-02 5.527935477260523385e+02
9.585858585858585412e-01 -7.000000000000000666e-02 5.514197199668478788e+02
9.666666666666665630e-01 -7.000000000000000666e-02 5.502532700049814594e+02
9.747474747474746959e-01 -7.000000000000000666e-02 5.492640068638593220e+02
9.828282828282828287e-01 -7.000000000000000666e-02 5.484355870459470452e+02
9.909090909090908506e-01 -7.000000000000000666e-02 5.477531422120389379e+02
9.989898989898988724e-01 -7.000000000000000666e-02 5.472031480353267625e+02
1.007070707070707005e+00 -7.000000000000000666e-02 5.467733049254793514e+02
1.015151515151515138e+00 -7.000000000000000666e-02 5.464524295069747950e+02
1.023232323232323271e+00 -7.000000000000000666e-02 5.462303558459599344e+02
1.031313131313131404e+00 -7.000000000000000666e-02 5.460978455183985716e+02
1.039393939393939315e+00 -7.000000000000000666e-02 5.460465057006875895e+02
1.047474747474747447e+00 -7.000000000000000666e-02 5.460687145432401621e+02
1.055555555555555580e+00 -7.000000000000000666e-02 5.462736830236746073e+02
1.063636363636363491e+00 -7.000000000000000666e-02 5.464090826041590390e+02
1.071717171717171624e+00 -7.000000000000000666e-02 5.465166839696281613e+02
